      0.518072	     -0.255629	      0.208273	      0.661191	    0.00695365
      0.524096	     -0.352721	      0.193705	      0.651635	    0.00782543
       0.53012	     -0.443329	      0.174379	      0.639628	    0.00942313
      0.536145	     -0.528893	      0.150175	      0.625934	     0.0151165
      0.542169	      -0.60612	      0.121592	      0.609693	     0.0220104
      0.548193	     -0.676621	     0.0886404	      0.591701	     0.0334153
      0.554217	     -0.737297	     0.0519387	      0.571132	     0.0463742
      0.560241	     -0.789967	     0.0116108	      0.548821	     0.0641339
      0.566265	     -0.831758	    -0.0316203	      0.523982	     0.0836722
      0.572289	     -0.864729	    -0.0775389	      0.497492	       0.10817
      0.578313	     -0.886251	     -0.125342	      0.468608	       0.13454
      0.584337	     -0.898638	     -0.174747	      0.438254	      0.165899
      0.590361	     -0.899521	     -0.224899	      0.405731	      0.199094
      0.596386	      -0.89147	     -0.275479	      0.372009	      0.237181
       0.60241	      -0.87237	     -0.325608	      0.336436	      0.276949
      0.608434	     -0.845038	      -0.37496	      0.300021	      0.321398
      0.614458	       -0.8076	     -0.422667	      0.262154	      0.367263
      0.620482	     -0.763097	     -0.468426	      0.223884	      0.417494
      0.626506	     -0.709866	     -0.511409	      0.184633	      0.468784
       0.63253	     -0.651142	     -0.551365	      0.145478	      0.524042
      0.638554	     -0.585432	     -0.587534	      0.105868	      0.579924
      0.644578	     -0.516121	     -0.619747	     0.0668986	      0.639308
      0.650602	     -0.441842	     -0.647334	     0.0280299	      0.698824
      0.656626	     -0.366078	     -0.670229	   -0.00963447	      0.761327
      0.662651	     -0.287532	     -0.687875	    -0.0466334	      0.823428
      0.668675	     -0.209733	     -0.700326	    -0.0818692	      0.887969
      0.674699	     -0.131396	     -0.707149	     -0.115893	      0.951552
      0.680723	    -0.0560338	     -0.708531	     -0.147624	       1.01701
      0.686747	     0.0176819	     -0.704171	     -0.177639	       1.08095
      0.692771	     0.0863109	     -0.694391	     -0.204886	        1.1462
      0.698795	      0.151282	     -0.679027	     -0.229977	       1.20937
      0.704819	      0.209281	      -0.65853	     -0.251901	        1.2733
      0.710843	      0.261888	     -0.632864	     -0.271312	        1.3346
      0.716867	      0.305963	     -0.602606	     -0.287251	       1.39612
      0.722892	       0.34328	     -0.567834	     -0.300423	       1.45449
      0.728916	       0.37091	     -0.529231	     -0.309924	       1.51257
       0.73494	      0.390854	     -0.486974	     -0.316518	         1.567
      0.740964	      0.400422	     -0.441832	     -0.319361	       1.62066
      0.746988	      0.401863	     -0.394056	     -0.319279	       1.67022
      0.753012	      0.392741	     -0.344474	      -0.31549	       1.71857
