             0	             0	             0	             0	             0
     0.0060241	     0.0942775	    -0.0229624	    -0.0391912	     -0.186712
     0.0120482	       0.15672	    -0.0375525	    -0.0646862	     -0.312611
     0.0180723	      0.216635	    -0.0511628	    -0.0892357	     -0.436023
     0.0240964	      0.274818	    -0.0638608	     -0.113255	     -0.559664
     0.0301205	      0.329019	     -0.075001	     -0.135912	     -0.680137
     0.0361446	      0.380112	    -0.0846854	     -0.157646	     -0.800166
     0.0421687	      0.425932	    -0.0923103	     -0.177646	     -0.916367
     0.0481928	      0.467458	    -0.0980261	     -0.196378	      -1.03147
     0.0542169	      0.502656	     -0.101283	     -0.213059	      -1.14212
      0.060241	       0.53264	     -0.102291	     -0.228189	      -1.25106
     0.0662651	      0.555523	     -0.100565	     -0.241021	      -1.35494
     0.0722892	      0.572577	    -0.0963809	     -0.252089	      -1.45654
     0.0783133	      0.582084	    -0.0893244	     -0.260684	      -1.55252
     0.0843373	      0.585489	    -0.0797453	     -0.267382	      -1.64569
     0.0903614	      0.581249	    -0.0673023	     -0.271514	      -1.73274
     0.0963855	      0.570986	    -0.0524197	     -0.273696	      -1.81649
       0.10241	      0.553333	    -0.0348307	     -0.273304	      -1.89368
      0.108434	      0.530084	     -0.015033	     -0.270994	      -1.96717
      0.114458	      0.500041	    0.00716867	     -0.266183	       -2.0337
      0.120482	      0.465156	     0.0312077	      -0.25957	      -2.09618
      0.126506	      0.424379	     0.0572144	     -0.250611	      -2.15141
       0.13253	      0.379801	     0.0845615	     -0.240042	      -2.20231
      0.138554	      0.330496	      0.113325	     -0.227355	      -2.24573
      0.144578	      0.278662	      0.142829	     -0.213318	      -2.28465
      0.150602	      0.223466	      0.173109	     -0.197453	      -2.31595
      0.156627	      0.167182	      0.203458	     -0.180552	      -2.34264
      0.162651	      0.109031	      0.233889	      -0.16216	      -2.36167
      0.168675	     0.0513264	      0.263681	     -0.143087	       -2.3761
      0.174699	   -0.00669432	      0.292845	     -0.122887	      -2.38292
      0.180723	    -0.0627224	      0.320666	     -0.102382	      -2.38523
      0.186747	     -0.117542	      0.347173	    -0.0811302	      -2.38008
      0.192771	     -0.168886	      0.371678	    -0.0599516	      -2.37063
      0.198795	     -0.217601	      0.394244	     -0.038402	      -2.35395
      0.204819	     -0.261502	      0.414229	     -0.017294	      -2.33325
      0.210843	     -0.301532	      0.431748	    0.00382782	      -2.30566
      0.216867	     -0.335619	      0.446218	     0.0241652	      -2.27444
      0.222892	     -0.364837	      0.457818	     0.0441906	      -2.23674
      0.228916	     -0.387256	      0.466034	     0.0631258	      -2.19587
       0.23494	     -0.404102	      0.471119	     0.0814659	      -2.14903
      0.240964	     -0.413609	      0.472634	     0.0984575	      -2.09955
      0.246988	     -0.417173	       0.47091	      0.114623	      -2.04468
      0.253012	     -0.413203	      0.465588	      0.129236	      -1.98777
      0.259036	     -0.403273	      0.457078	      0.142851	      -1.92609
       0.26506	     -0.385969	      0.445098	      0.154772	      -1.86303
      0.271084	     -0.363041	      0.430135	      0.165584	      -1.79588
      0.277108	     -0.333248	      0.411982	      0.174625	      -1.72804
      0.283133	     -0.298506	      0.391195	      0.182511	      -1.65682
      0.289157	     -0.257729	      0.367636	       0.18861	      -1.58563
      0.295181	     -0.212979	      0.341922	       0.19357	      -1.51177
      0.301205	     -0.163304	       0.31397	      0.196789	      -1.43867
      0.307229	     -0.110884	      0.284449	      0.198941	      -1.36361
      0.313253	    -0.0548735	       0.25332	      0.199449	      -1.29001
      0.319277	    0.00246253	      0.221287	       0.19901	      -1.21516
      0.325301	     0.0619031	      0.188339	      0.197068	      -1.14243
      0.331325	      0.121132	      0.155199	      0.194338	      -1.06909
      0.337349	        0.1809	      0.121868	      0.190279	     -0.998501
      0.343373	      0.238881	     0.0890714	      0.185615	     -0.927892
      0.349398	      0.295836	     0.0568018	      0.179815	     -0.860585
      0.355422	      0.349472	     0.0257699	      0.173609	     -0.793769
      0.361446	      0.400599	   -0.00405637	      0.166467	     -0.730722
       0.36747	      0.446993	    -0.0319997	      0.159118	     -0.668587
      0.373494	      0.489553	    -0.0581337	       0.15103	     -0.610592
      0.379518	      0.526162	    -0.0818299	      0.142925	     -0.553826
      0.385542	      0.557838	     -0.103218	      0.134261	     -0.501464
      0.391566	      0.582598	     -0.121732	       0.12575	     -0.450538
       0.39759	      0.601611	     -0.137571	      0.116838	     -0.404165
      0.403614	      0.613051	     -0.150239	      0.108224	     -0.359317
      0.409639	      0.618253	     -0.160013	     0.0993355	     -0.319053
      0.415663	      0.615566	     -0.166478	     0.0908557	     -0.280287
      0.421687	      0.606504	     -0.169989	     0.0821961	     -0.246019
      0.427711	      0.589593	     -0.170213	     0.0740211	     -0.213106
      0.433735	      0.566529	     -0.167587	     0.0657248	     -0.184491
      0.439759	      0.536016	      -0.16186	     0.0579538	     -0.156978
      0.445783	       0.49992	     -0.153543	     0.0500848	     -0.133461
      0.451807	      0.457112	     -0.142458	     0.0427476	     -0.110694
      0.457831	      0.409613	     -0.129189	      0.035303	    -0.0915264
      0.463855	      0.356439	     -0.113621	     0.0283661	    -0.0726722
       0.46988	      0.299744	    -0.0963941	      0.021284	    -0.0569424
      0.475904	      0.238659	    -0.0774449	     0.0146599	    -0.0410195
      0.481928	       0.17544	    -0.0574579	    0.00783066	    -0.0276865
      0.487952	      0.109302	    -0.0364045	    0.00139095	     -0.013603
      0.493976	     0.0425622	    -0.0149961	   -0.00532864	   -0.00153456
           0.5	    -0.0255179	    0.00677791	    -0.0117375	     0.0118718
