             0	             0	             0
     0.0060241	      0.100508	    -0.0586218
     0.0120482	      0.309453	    -0.0911987
     0.0180723	      0.600421	     -0.119083
     0.0240964	      0.940139	     -0.165887
     0.0301205	       1.29027	     -0.227567
     0.0361446	       1.60592	     -0.304303
     0.0421687	       1.86126	     -0.392999
     0.0481928	       2.02074	     -0.481096
     0.0542169	       2.05191	     -0.551982
      0.060241	       1.94534	     -0.589728
     0.0662651	       1.69953	     -0.576313
     0.0722892	       1.32526	     -0.499004
     0.0783133	       0.84639	     -0.347554
     0.0843373	      0.294951	     -0.120977
     0.0903614	     -0.288105	      0.176359
     0.0963855	     -0.859698	      0.529453
       0.10241	      -1.37479	      0.918317
      0.108434	      -1.79349	       1.31447
      0.114458	      -2.08086	       1.68821
      0.120482	      -2.21313	       2.00639
      0.126506	      -2.17609	       2.24043
       0.13253	      -1.96955	       2.36436
      0.138554	      -1.60383	       2.36233
      0.144578	      -1.10233	       2.22565
      0.150602	     -0.496193	        1.9588
      0.156627	      0.174544	       1.57454
      0.162651	      0.867347	       1.09793
      0.168675	       1.53671	      0.559501
      0.174699	        2.1406	   -0.00247888
      0.180723	       2.63974	     -0.550128
      0.186747	       3.00332	      -1.04435
      0.192771	       3.20727	      -1.45308
      0.198795	       3.23883	      -1.74916
      0.204819	       3.09359	      -1.91742
      0.210843	       2.77881	      -1.95095
      0.216867	       2.30928	       -1.8563
      0.222892	       1.70975	      -1.64775
      0.228916	       1.00997	      -1.35056
       0.23494	       0.24653	     -0.993605
      0.240964	     -0.542462	     -0.611481
      0.246988	      -1.31574	     -0.236468
      0.253012	      -2.03421	     0.0993891
      0.259036	      -2.65925	      0.371803
       0.26506	      -3.15789	      0.561131
      0.271084	      -3.50083	      0.658498
      0.277108	      -3.66731	      0.661078
      0.283133	      -3.64278	      0.576562
      0.289157	       -3.4232	      0.416914
      0.295181	      -3.01217	      0.201586
      0.301205	      -2.42452	    -0.0495862
      0.307229	      -1.68258	      -0.31357
      0.313253	     -0.818925	      -0.57117
      0.319277	      0.128395	     -0.803697
      0.325301	       1.11407	     -0.999154
      0.331325	       2.09122	      -1.14782
      0.337349	       3.01042	      -1.24727
      0.343373	       3.82597	      -1.29686
      0.349398	       4.49516	       -1.3018
      0.355422	        4.9845	      -1.26699
      0.361446	       5.26846	       -1.2008
       0.36747	       5.33477	      -1.10894
      0.373494	       5.18196	     -0.998559
      0.379518	       4.82304	     -0.872677
      0.385542	       4.28131	     -0.735075
      0.391566	       3.59228	     -0.585506
       0.39759	       2.79781	     -0.425272
      0.403614	       1.94655	     -0.253003
      0.409639	       1.08708	     -0.070534
      0.415663	      0.267781	      0.121306
      0.421687	     -0.470058	      0.317101
      0.427711	      -1.09175	      0.511586
      0.433735	      -1.57502	      0.694764
      0.439759	      -1.90792	      0.857429
      0.445783	      -2.09273	       0.98703
      0.451807	       -2.1418	        1.0738
      0.457831	      -2.07936	         1.107
      0.463855	      -1.93553	       1.08115
       0.46988	      -1.74659	      0.992039
      0.475904	      -1.54803	      0.842452
      0.481928	      -1.37447	      0.637438
      0.487952	      -1.25293	      0.389106
      0.493976	      -1.20366	      0.110926
           0.5	      -1.23484	     -0.178397
      0.506024	      -1.34522	     -0.461366
      0.512048	      -1.52087	     -0.718303
      0.518072	      -1.73996	     -0.933959
      0.524096	      -1.97145	      -1.09393
       0.53012	       -2.1815	      -1.19078
      0.536145	      -2.33335	      -1.21961
      0.542169	      -2.39423	      -1.18328
      0.548193	      -2.33527	      -1.08693
      0.554217	      -2.13772	     -0.942115
      0.560241	      -1.79165	     -0.760613
      0.566265	      -1.30057	     -0.557929
      0.572289	     -0.678189	     -0.346815
      0.578313	     0.0488928	      -0.14091
      0.584337	      0.846396	     0.0513435
      0.590361	       1.67132	      0.222351
      0.596386	        2.4784	       0.37056
       0.60241	       3.21989	      0.495145
      0.608434	       3.85231	      0.600297
      0.614458	       4.33593	      0.689164
      0.620482	       4.64083	      0.767663
      0.626506	       4.74527	      0.838287
       0.63253	       4.64032	      0.904105
      0.638554	       4.32677	      0.963091
      0.644578	       3.81818	       1.01291
      0.650602	       3.13635	       1.04615
      0.656626	        2.3132	       1.05612
      0.662651	       1.38531	       1.03295
      0.668675	      0.395199	      0.970079
      0.674699	     -0.614437	      0.860678
      0.680723	      -1.59942	      0.704104
      0.686747	      -2.51957	      0.501929
      0.692771	        -3.337	      0.263521
      0.698795	      -4.02099	   0.000989896
      0.704819	      -4.54569	     -0.266515
      0.710843	      -4.89437	     -0.519159
      0.716867	      -5.05646	     -0.733289
      0.722892	      -5.03131	     -0.888661
      0.728916	      -4.82462	     -0.965776
       0.73494	       -4.4517	     -0.953105
      0.740964	      -3.93345	     -0.843902
      0.746988	      -3.29905	     -0.642424
      0.753012	      -2.58147	     -0.359354
      0.759036	      -1.81956	    -0.0163492
       0.76506	      -1.05299	      0.360305
      0.771084	     -0.323799	      0.736838
      0.777108	      0.329122	       1.07977
      0.783133	      0.868798	       1.35403
      0.789157	       1.26582	        1.5312
      0.795181	       1.49691	       1.58741
      0.801205	       1.55008	       1.51074
      0.807229	       1.42239	        1.2978
      0.813253	       1.12401	      0.959283
      0.819277	      0.674555	      0.514446
      0.825301	      0.105669	   -0.00541564
      0.831325	     -0.544238	     -0.564474
      0.837349	      -1.22895	      -1.12052
      0.843373	      -1.90094	      -1.63355
      0.849398	      -2.51131	      -2.06433
      0.855422	      -3.01675	      -2.38273
      0.861446	      -3.37942	      -2.56541
       0.86747	      -3.57325	      -2.60262
      0.873494	      -3.58267	      -2.49393
      0.879518	      -3.40728	      -2.25294
      0.885542	      -3.05857	      -1.90086
      0.891566	      -2.56245	      -1.46922
       0.89759	       -1.9538	     -0.991899
      0.903614	      -1.27705	     -0.506849
      0.909639	     -0.579108	    -0.0477049
      0.915663	     0.0910806	      0.354205
      0.921687	      0.690027	      0.677282
      0.927711	       1.17986	      0.906229
      0.933735	       1.53481	       1.03766
      0.939759	       1.73981	       1.07474
      0.945783	       1.79649	       1.03091
      0.951807	       1.71027	      0.922886
      0.957831	       1.49159	      0.773632
      0.963855	       1.23836	      0.606507
      0.969879	      0.919646	      0.432229
      0.975904	      0.597012	      0.275982
      0.981928	      0.313781	      0.151603
      0.987952	      0.103762	     0.0577893
      0.993976	             0	             0
