             0	             0	             0
     0.0060241	      0.205092	     0.0542472
     0.0120482	      0.335935	     0.0449484
     0.0180723	      0.503554	     -0.014632
     0.0240964	      0.706319	     -0.132543
     0.0301205	      0.937127	     -0.309998
     0.0361446	       1.18096	     -0.537268
     0.0421687	        1.4192	      -0.79836
     0.0481928	       1.62977	      -1.06977
     0.0542169	       1.75371	      -1.32699
      0.060241	       1.77425	      -1.54394
     0.0662651	       1.65276	      -1.69981
     0.0722892	       1.37555	      -1.77775
     0.0783133	       0.92836	      -1.77021
     0.0843373	      0.323356	      -1.67592
     0.0903614	     -0.421107	      -1.50324
     0.0963855	      -1.26219	      -1.26502
       0.10241	      -2.15483	     -0.980245
      0.108434	      -3.03682	     -0.667739
      0.114458	      -3.85318	     -0.347475
      0.120482	      -4.54127	    -0.0345859
      0.126506	      -5.05041	      0.258492
       0.13253	      -5.36179	      0.526438
      0.138554	      -5.43862	      0.767125
      0.144578	      -5.28331	      0.984258
      0.150602	      -4.91699	       1.18193
      0.156627	       -4.3663	       1.36623
      0.162651	      -3.67915	       1.53938
      0.168675	      -2.90141	       1.70167
      0.174699	      -2.09091	       1.84658
      0.180723	      -1.29307	       1.96411
      0.186747	     -0.555813	       2.03781
      0.192771	     0.0930664	       2.04998
      0.198795	      0.628526	       1.98028
      0.204819	       1.04813	        1.8122
      0.210843	       1.35167	        1.5322
      0.216867	        1.5584	       1.13596
      0.222892	       1.68456	      0.626631
      0.228916	       1.75935	     0.0194564
       0.23494	       1.80197	     -0.662045
      0.240964	       1.83811	      -1.38369
      0.246988	       1.87828	      -2.10667
      0.253012	        1.9359	      -2.78702
      0.259036	       2.00766	      -3.38291
       0.26506	       2.09369	      -3.85467
      0.271084	        2.1796	      -4.17185
      0.277108	       2.25786	      -4.31218
      0.283133	       2.31057	      -4.26696
      0.289157	       2.33085	        -4.038
      0.295181	       2.30502	      -3.64071
      0.301205	       2.23303	      -3.09879
      0.307229	       2.10937	      -2.44556
      0.313253	        1.9422	      -1.71725
      0.319277	       1.73312	     -0.953651
      0.325301	       1.49542	     -0.191487
      0.331325	       1.23348	      0.534363
      0.337349	      0.961027	       1.19633
      0.343373	      0.680958	       1.77145
      0.349398	      0.404305	        2.2453
      0.355422	      0.130836	       2.60786
      0.361446	     -0.131054	        2.8563
       0.36747	     -0.383156	        2.9901
      0.373494	     -0.617236	       3.01359
      0.379518	     -0.833797	       2.93124
      0.385542	      -1.02226	       2.75071
      0.391566	      -1.18036	       2.47892
       0.39759	      -1.29517	       2.12588
      0.403614	      -1.36339	        1.7014
      0.409639	      -1.37299	        1.2194
      0.415663	      -1.32402	      0.694677
      0.421687	      -1.21038	      0.146864
      0.427711	      -1.04018	     -0.403395
      0.433735	     -0.816803	     -0.931371
      0.439759	     -0.558195	      -1.41308
      0.445783	     -0.276676	      -1.82314
      0.451807	    0.00299153	      -2.14027
      0.457831	      0.264902	      -2.34553
      0.463855	      0.484666	      -2.42773
       0.46988	      0.650934	      -2.38106
      0.475904	       0.74779	      -2.20963
      0.481928	      0.775495	      -1.92377
      0.487952	      0.731656	      -1.54308
      0.493976	      0.630437	      -1.09138
           0.5	      0.482149	     -0.598471
      0.506024	       0.31099	    -0.0942208
      0.512048	      0.133425	      0.390136
      0.518072	     -0.024793	      0.827902
      0.524096	     -0.150403	       1.19505
       0.53012	     -0.225207	       1.47524
      0.536145	     -0.246871	       1.65678
      0.542169	     -0.210176	       1.73638
      0.548193	     -0.126243	       1.71489
      0.554217	   -0.00215586	       1.60005
      0.560241	      0.141226	        1.4016
      0.566265	       0.29073	       1.13374
      0.572289	       0.42361	      0.810281
      0.578313	      0.529037	      0.447528
      0.584337	       0.59033	     0.0600481
      0.590361	      0.605486	     -0.335813
      0.596386	      0.568158	     -0.725552
       0.60241	       0.48679	      -1.09261
      0.608434	      0.364281	      -1.42185
      0.614458	       0.21604	      -1.69593
      0.620482	     0.0489547	      -1.89922
      0.626506	     -0.120798	      -2.01487
       0.63253	     -0.288573	      -2.02955
      0.638554	     -0.442815	      -1.93117
      0.644578	      -0.58496	      -1.71406
      0.650602	     -0.709926	      -1.37683
      0.656626	     -0.824971	     -0.927239
      0.662651	     -0.929308	     -0.379182
      0.668675	      -1.03238	      0.243571
      0.674699	      -1.13326	      0.911893
      0.680723	      -1.23912	       1.58918
      0.686747	       -1.3451	       2.23737
      0.692771	       -1.4535	       2.81604
      0.698795	      -1.55455	       3.28921
      0.704819	      -1.64632	       3.62463
      0.710843	      -1.71624	       3.80006
      0.716867	      -1.76133	       3.80157
      0.722892	      -1.76971	       3.62817
      0.728916	      -1.74066	       3.28816
       0.73494	      -1.66562	       2.80177
      0.740964	      -1.54754	       2.19559
      0.746988	      -1.38122	       1.50362
      0.753012	       -1.1721	       0.76071
      0.759036	      -0.91631	     0.0032457
       0.76506	     -0.619396	     -0.737193
      0.771084	      -0.27658	      -1.43216
      0.777108	      0.107844	      -2.06132
